FileName,ItemTitle
uclalsc_uars100_1176_002,"UCLA women's volleyball player, Jeanne Beauprey, setting"
uclalsc_uars100_1176_003,"UCLA women's volleyball player, Dawn Kenny, hitting ball, ca. 1983"
uclalsc_uars100_1176_004,"UCLA women's volleyball player, Dawn Kenny, hitting ball, ca. 1983"
uclalsc_uars100_1176_005,"UCLA women's volleyball player, Liz Masakayan, hitting bowl, ca. 1983"
uclalsc_uars100_1176_006,"UCLA women's volleyball player, Liz Masakayan, hitting bowl, ca. 1983"
uclalsc_uars100_1176_007,"UCLA women's volleyball player, Lisa Ettesvold, hitting ball, ca. 1983"
uclalsc_uars100_1177_001,"UCLA women's volleyball player, Jeanne Beauprey, during match, ca. 1983"
uclalsc_uars100_1178_001,"UCLA women's volleyball player, Michelle Boyette, during match, ca. 1983"
uclalsc_uars100_1183_001,UCLA women's vollyball player during match
uclalsc_uars100_1186_001,"UCLA water polo player during game, ca. 1934"
uclalsc_uars100_1186_002,"UCLA water polo players, John Stephens and Chris Vargas next to Stanford water polo player, Robby Arnold during gaame"
uclalsc_uars100_1186_003,UCLA water polo players during game
uclalsc_uars100_1187_001,UCLA's 1969 NCAA championship water polo team
uclalsc_uars100_1187_002,UCLA's 1972 NCAA championship water polo team
uclalsc_uars100_1187_003,UCLA's 1971 NCAA championship water polo team
uclalsc_uars100_1188_001,"UCLA Water Polo team, ca. 1969"
uclalsc_uars100_1188_002,"UCLA Water Polo team, ca. 1974"
uclalsc_uars100_1188_003,"UCLA Water Polo team, ca. 1975"
uclalsc_uars100_1188_004,UCLA water polo team huddling in water and on edge of pool
uclalsc_uars100_1189_002,"Western College Association Spring Meeting, ca. 1954"
uclalsc_uars100_1192_001,Master plan of Westwood Plaza
uclalsc_uars100_1193_001,"Looking toward Westwood Village from the top of the hill, ca. June, 1943"
uclalsc_uars100_1193_002,"View of West Los Angeles and Mormon Temple, ca. 1964 "
uclalsc_uars100_1193_003,"View of West Los Angeles residential area with UCLA in background, ca. 1964"
uclalsc_uars100_1193_004,"View of West Los Angeles residential area, ca. 1964"
uclalsc_uars100_1193_005,"View of West Los Angeles, ca. 1964"
uclalsc_uars100_1193_006,"View of Westwood, ca. 1964"
uclalsc_uars100_1193_007,"View of Westwood, ca. 1964"
uclalsc_uars100_1193_008,View of West Los Angeles
uclalsc_uars100_1193_009,"View of Westwood Skyscrapers, ca. 1964"
uclalsc_uars100_1193_010,"View of West Los Angeles residential area with UCLA in background, ca. 1964"
uclalsc_uars100_1193_011,View of Westwood
uclalsc_uars100_1193_012,Westwood Village entrance to UCLA
uclalsc_uars100_1193_013,"Looking toward town, June 1943 "
uclalsc_uars100_1193_014,"Looking south from south end of campus, June 1943"
uclalsc_uars100_1193_015,View of Westwood Village with UCLA in background
uclalsc_uars100_1193_016,"Looking east on Wilshire Boulevard from near Kelton Avenue, just east of the San Diego Freeway, ca. 1970"
uclalsc_uars100_1193_017,"View of Westwood and UCLA in upper left, ca. 1965"
uclalsc_uars100_1193_018,"View of Westwood Village dome, February 20, 1934"
uclalsc_uars100_1193_020,Construction in Westwood
uclalsc_uars100_1193_021,"Bird's-eye view of Westwood Village, ca. 1989"
uclalsc_uars100_1193_022,View of Westwood Village dome
uclalsc_uars100_1193_023,"View from west of Westwood Village, ca. 1930"
uclalsc_uars100_1193_024,"View from west of Westwood Village, ca. 1930"
uclalsc_uars100_1193_025,"Westwood Village sign, ca. 1940s"
uclalsc_uars100_1193_026,"Aerial view of Westwood Village, November 22, 1929"
uclalsc_uars100_1193_027,"View of Hilgard Avenue, ca. 1930"
uclalsc_uars100_1193_028,"Janss Investment Corporation Building within Westwood dome, ca. 1930"
uclalsc_uars100_1193_029,Westwood Village dome
uclalsc_uars100_1193_030,"View down Westwood Blvd and of Westwood Village dome, Janns Investment Corporation, ca. 1929"
uclalsc_uars100_1193_031,"Westwood Village dome, Glendale Savings Bank, ca. 1984"
uclalsc_uars100_1193_032,View of building in Westwood
uclalsc_uars100_1193_033,"Image on post card of Westwood Village ice skating rink, ca. 1938"
uclalsc_uars100_1193_034,View of Westwood Village
uclalsc_uars100_1193_036,Campbell's Book Store under construction on Westwood Blvd
uclalsc_uars100_1193_037,"View down Westwood Blvd and of Westwood Village dome, ca. 1940s"
uclalsc_uars100_1193_038,View of Westwood Village
uclalsc_uars100_1194_001,"Aerial view of Westwood Village, February 11, 1936"
uclalsc_uars100_1194_002,"View of Westwood Village dome and Janns building, ca. 1930"
uclalsc_uars100_1194_003,"Aerial view of Westwood Village, ca. 1965"
uclalsc_uars100_1194_004,"Looking Southeast towards Westwood Village and Janss Investment Corp, domed building, ca. 1930"
uclalsc_uars100_1195_001,"Dr. Charles E Young, Mrs Franklin D Murphy, and Frederick S. Wight at Art Gallery groundbreaking, February 12, 1973"
uclalsc_uars100_1195_002,Interior view of Wight Art Gallery and Dickson Art Center
uclalsc_uars100_1196_001,"Women for America Essay contest, ca. 1958"
uclalsc_uars100_1196_002,"Women for America Essay contest, ca. 1958"
uclalsc_uars100_1196_003,"Women for America Essay contest, ca. 1958"
uclalsc_uars100_1196_004,"Women for America Essay contest, ca. 1958"
uclalsc_uars100_1197_001,Exterior view of Women's Gymnasium
uclalsc_uars100_1197_002,"Exterior view of Women's Gymnasium, ca. 1937"
uclalsc_uars100_1197_003,Women's Gymnasium swimming pool
uclalsc_uars100_1197_004,Exterior view of Women's Gymnasium with students sitting outside on grass
uclalsc_uars100_1197_005,"Exterior view of Women's Gymnasium, ca. 1943"
uclalsc_uars100_1197_006,"Women's Gymnasium swimming pool, ca. 1948"
uclalsc_uars100_1197_007,"Looking northwest of Women's Gymnasium, October 6, 1931"
uclalsc_uars100_1197_008,"Women's Gymnasium during construction, November 30, 1931"
uclalsc_uars100_1197_009,"Exterior view of Women's Gymnasium, June 17, 1932"
uclalsc_uars100_1197_010,"Looking southeast at steel frame of Women's Gymnasium, January 15, 1932"
uclalsc_uars100_1197_011,"Women's Gymnasium during construction, March 28, 1932"
uclalsc_uars100_1197_012,Exterior view of Women's Gymnasium
uclalsc_uars100_1197_013,"View of Steel frame of Women's Gymnasium, January 1, 1932"
uclalsc_uars100_1197_014,"View of Steel frame of Women's Gymnasium, January 1, 1932"
uclalsc_uars100_1197_015,"Looking northwest at Women's Gymnasium during construction, February 27, 1932"
uclalsc_uars100_1197_016,"Women's Gymnasium during construction, March 28, 1932"
uclalsc_uars100_1197_017,"Women's Gymnasium during construction, January 30, 1932"
uclalsc_uars100_1197_018,Exterior view of Women's Gymnasium
uclalsc_uars100_1197_019,"Architectural drawing of Women's Gymnasium, ca. early 1930s"
uclalsc_uars100_1197_020,"Looking northwest at Women's Gymnasium during construction, October 1, 1932"
uclalsc_uars100_1197_021,View of Women's Gymnasium
uclalsc_uars100_1197_022,View of Women's Gymnasium
uclalsc_uars100_1197_023,"View of Women's Gymnasium, later named Kaufman Hall, ca. 1932"
uclalsc_uars100_1197_024,"View of Women's Gymnasium, ca. 1933"
uclalsc_uars100_1198_001,Architectural drawing of Wooden Center
uclalsc_uars100_1198_003,"Contact sheet of Wooden Center Dedication Ceremony, April 10, 1983"
uclalsc_uars100_1198_005,"Contact sheet of Wooden Center Dedication Ceremony, April 10, 1983"
uclalsc_uars100_1198_006,"Contact sheet of Wooden Center Dedication Ceremony, April 10, 1983"
uclalsc_uars100_1199_001,"Students dancing at Junior Prom, ca. 1943"
uclalsc_uars100_1199_002,"Army Air Force recruitment at UCLA, 1942"
uclalsc_uars100_1200_001,Trainees looking over uniforms
uclalsc_uars100_1200_002,Trainnees in the V-12 program on way to muster
uclalsc_uars100_1200_003,"H. R. Tubbs, coxswain, USN, a newly enrolled V-12 student at UCLA, gets the phone number and address of Marjorie Osborne"
uclalsc_uars100_1201_001,Virginia Lindsay Dorothy Raybourn Blanche Young Betty Dobbs sewing service flag
uclalsc_uars100_1201_002,"Image of Service flag flying from Kerckhoff Hall, ca. June 1945"
uclalsc_uars100_1202_001,Woman handing war loan to Robert H. Underhill
uclalsc_uars100_1202_002,Woman handing war loan to Robert H. Underhill
uclalsc_uars100_1202_003,"William Roach, George Taylor, and Virginia Hagahoam wait on other side of desk while Robert H. Underhill signs paper"
uclalsc_uars100_1202_004,"William Roach, George Taylor, Virginia Hagahoam and Robert H. Underhill looking at paper at War Loan office"
uclalsc_uars100_1203_001,"Wave Ensign Marie Kehoe and Capt. Luis Maria Riviere of the Argentine Air Force, members of the UCLA military metereology class, inspect an instrument"
uclalsc_uars100_1203_002,"Wave Ensign Marie Kehoe and Capt. Luis Maria Riviere of the Argentine Air Force, both members of the UCLA military meteorology class read a teletyped weather report"
uclalsc_uars100_1203_003,"Wave Ensign Helen Alber and Capt. Luis Maria Riviere of the Argentine Air Force take a reading on a theodolite, an instrument used for checking the flight of weather ballons"
uclalsc_uars100_1203_005,"Wave Ensign Helen Alber, Wave Ensign Marie Kehoe, and Capt. Luis Maria Riviere of the Argentine Air Force using weather instrument"
uclalsc_uars100_1204_001,UCLA wrestling
uclalsc_uars100_1204_002,UCLA wrestling
uclalsc_uars100_1204_003,"Heavyweight wrestling champion of the PCC, UCLA's Jack Ellena, shown in action agains Cal's Ray Mastin"
uclalsc_uars100_1206_001,Exterior view of Young Hall
uclalsc_uars100_1206_002,Exterior view of Young Hall
uclalsc_uars100_1206_003,Architectural rendering of Young Hall
uclalsc_uars100_1206_004,Architectural rendering of Young Hall
uclalsc_uars100_1206_005,Architectural rendering of Young Hall
uclalsc_uars100_1206_007,Exterior view of Young Hall
uclalsc_uars100_1206_008,Architectural rendering of Young Hall
uclalsc_uars100_1206_009,Architectural rendering of Young Hall
uclalsc_uars100_1206_010,Architectural rendering of Young Hall
uclalsc_uars100_1206_011,Exterior view of Young Hall
uclalsc_uars100_1206_012,Exterior view of Young Hall with view of parking lot
uclalsc_uars100_1206_013,Exterior view of Young Hall
uclalsc_uars100_1206_014,Exterior view of Young Hall
uclalsc_uars100_1206_015,Campus map with Young Hall alteration
uclalsc_uars100_1206_016,Architectural rendering of Young Hall
uclalsc_uars100_1206_024,Architectural rendering of Young Hall
uclalsc_uars100_1206_025,Architectural rendering of Young Hall
uclalsc_uars100_1208_001,Exterior view of YWCA building
uclalsc_uars100_1209_001,"Members of Young Republicans, ca. 1964"
uclalsc_uars100_1210_001,Portrait of Zamorano Club
uclalsc_uars100_1211_001,Zeta Tau Alpha Sorority house
uclalsc_uars100_1212_001,Men studying birds in Zoology department
uclalsc_uars100_1213_001,View of Special Collections Exhibit area  
uclalsc_uars100_1213_002,View of Special Collections Exhibit area with student in sitting area
uclalsc_uars100_1213_003,Student looking at materials in Special Collections reading room
uclalsc_uars100_1213_004,View of Special Collections Exhibit area with student in sitting area
uclalsc_uars100_1213_005,View of display cases lining a wall in Special Collections Exhibit area
uclalsc_uars100_1213_006,View of Special Collections reading room
uclalsc_uars100_1213_007,Jean Aroeste and students sitting in Special Collections Exhibit area in front of display cases
uclalsc_uars100_1213_008,View of Special Collections Exhibit area  
uclalsc_uars100_1213_009,Student working at desk near Special Collection stacks area
uclalsc_uars100_1213_010,Students seated at different desks in the Special Collections reading room
uclalsc_uars100_1213_011,Students walking around Special Collections Exhibit room
uclalsc_uars100_1213_012,Student submitting request for materials at Special Collections desk
uclalsc_uars100_1213_013,Students seated at different desks in the Special Collections reading room
uclalsc_uars100_1213_014,View of first floor of Research Library with display cases in the foreground
uclalsc_uars100_1213_015,Jean Aroeste and students sitting in Special Collections Exhibit area in front of display cases
uclalsc_uars100_1213_016,Assorted furniture in Special Collections
uclalsc_uars100_1213_017,View of conference room in Special Collections
uclalsc_uars100_1214_001,"View of Royce Hall covered in snow, January 1932"
uclalsc_uars100_1214_002,"Campus Snow Scene with Co-Eds and Powell Library, 1932"
uclalsc_uars100_1214_003,"Campus Snow Scene, 1949"
uclalsc_uars100_1214_005,"Aerial View from Westwood Village of snow-covered UCLA campus, May 1935 "
uclalsc_uars100_1214_006,"Aerial view of UCLA Campus, December 1946"
uclalsc_uars100_1214_007,"Aerial view of UCLA campus with barracks, August 1947"
uclalsc_uars100_1214_008,"Aerial View of UCLA campus including Hershey Hall, October 1931"
uclalsc_uars100_1214_009,"Aerial view of UCLA campus, November 1959"
uclalsc_uars100_1214_010,"Aerial view of UCLA campus, September 1953"
uclalsc_uars100_1214_011,"Aerial view of UCLA campus, January 1931"
uclalsc_uars100_1214_012,"Aerial view of UCLA campus and Westwood, September 1929"
uclalsc_uars100_1214_013,"Aerial view of UCLA campus, August 1947"
uclalsc_uars100_1214_014,"Aerial view of UCLA campus, November 1946"
uclalsc_uars100_1214_015,"Aerial view of UCLA campus, December 1959"
uclalsc_uars100_1214_016,"Aerial view of UCLA, December 1951"
